Year,DestinationID,FIPS,Age0,Age1,Age2,Age3,Age4,Age5,Age6,Age7,Age8,Age9,Age10,Age11,Age12,Age13,Age14,Age15,Age16,Age17,Age18,Age19,Age20,Age21,Age22,Age23,Age24,Age25,Age26,Age27,Age28,Age29,Age30,Age31,Age32,Age33,Age34,Age35,Age36,Age37,Age38,Age39,Age40,Age41,Age42,Age43,Age44,Age45,Age46,Age47,Age48,Age49,Age50,Age51,Age52,Age53,Age54,Age55,Age56,Age57,Age58,Age59,Age60,Age61,Age62,Age63,Age64,Age65,Age66,Age67,Age68,Age69,Age70,Age71,Age72,Age73,Age74,Age75,Age76,Age77,Age78,Age79,Age80,Age81,Age82,Age83,Age84,Age85,Age86,Age87,Age88,Age89,Age90,Age91,Age92,Age93,Age94,Age95,Age96,Age97,Age98,Age99,rowid
2030,1111,22063,2806.9427,2743.618375,2743.618375,2743.618375,2743.618375,2782.74122,2782.74122,2782.74122,2782.74122,2782.74122,2719.78264,2719.78264,2719.78264,2719.78264,2719.78264,2141.5012,2141.5012,2141.5012,2141.5012,2141.5012,2053.8063,2053.8063,2053.8063,2053.8063,2053.8063,2741.43446,2741.43446,2741.43446,2741.43446,2741.43446,2756.39136,2756.39136,2756.39136,2756.39136,2756.39136,2692.29712,2692.29712,2692.29712,2692.29712,2692.29712,2552.26942,2552.26942,2552.26942,2552.26942,2552.26942,2540.1323,2540.1323,2540.1323,2540.1323,2540.1323,2279.15636,2279.15636,2279.15636,2279.15636,2279.15636,2159.81212,2159.81212,2159.81212,2159.81212,2159.81212,2075.0842,2075.0842,2075.0842,2075.0842,2075.0842,2096.92836,2096.92836,2096.92836,2096.92836,2096.92836,1853.47674,1853.47674,1853.47674,1853.47674,1853.47674,1449.9962,1449.9962,1449.9962,1449.9962,1449.9962,953.577,953.577,953.577,953.577,953.577,199.0311467,199.0311467,199.0311467,199.0311467,199.0311467,199.0311467,199.0311467,199.0311467,199.0311467,199.0311467,199.0311467,199.0311467,199.0311467,199.0311467,199.0311467,4228
2030,1112,22065,134.7109,137.609325,137.609325,137.609325,137.609325,146.11794,146.11794,146.11794,146.11794,146.11794,147.10988,147.10988,147.10988,147.10988,147.10988,156.05224,156.05224,156.05224,156.05224,156.05224,114.55224,114.55224,114.55224,114.55224,114.55224,115.5559,115.5559,115.5559,115.5559,115.5559,113.0444,113.0444,113.0444,113.0444,113.0444,175.5056,175.5056,175.5056,175.5056,175.5056,188.59908,188.59908,188.59908,188.59908,188.59908,204.94058,204.94058,204.94058,204.94058,204.94058,137.29866,137.29866,137.29866,137.29866,137.29866,110.0273,110.0273,110.0273,110.0273,110.0273,127.74574,127.74574,127.74574,127.74574,127.74574,115.2875,115.2875,115.2875,115.2875,115.2875,115.02076,115.02076,115.02076,115.02076,115.02076,93.95228,93.95228,93.95228,93.95228,93.95228,65.18746,65.18746,65.18746,65.18746,65.18746,15.03844667,15.03844667,15.03844667,15.03844667,15.03844667,15.03844667,15.03844667,15.03844667,15.03844667,15.03844667,15.03844667,15.03844667,15.03844667,15.03844667,15.03844667,4229
2030,1113,22067,333.2343,324.484775,324.484775,324.484775,324.484775,346.29522,346.29522,346.29522,346.29522,346.29522,362.3351,362.3351,362.3351,362.3351,362.3351,315.55068,315.55068,315.55068,315.55068,315.55068,277.94038,277.94038,277.94038,277.94038,277.94038,267.03168,267.03168,267.03168,267.03168,267.03168,251.83088,251.83088,251.83088,251.83088,251.83088,314.51106,314.51106,314.51106,314.51106,314.51106,344.07582,344.07582,344.07582,344.07582,344.07582,321.19632,321.19632,321.19632,321.19632,321.19632,314.87798,314.87798,314.87798,314.87798,314.87798,302.73656,302.73656,302.73656,302.73656,302.73656,318.38714,318.38714,318.38714,318.38714,318.38714,327.64266,327.64266,327.64266,327.64266,327.64266,324.95406,324.95406,324.95406,324.95406,324.95406,275.95988,275.95988,275.95988,275.95988,275.95988,184.1286,184.1286,184.1286,184.1286,184.1286,43.29862,43.29862,43.29862,43.29862,43.29862,43.29862,43.29862,43.29862,43.29862,43.29862,43.29862,43.29862,43.29862,43.29862,43.29862,4230
2030,1114,22069,477.1155,474.718625,474.718625,474.718625,474.718625,466.36686,466.36686,466.36686,466.36686,466.36686,467.82526,467.82526,467.82526,467.82526,467.82526,656.75446,656.75446,656.75446,656.75446,656.75446,667.35076,667.35076,667.35076,667.35076,667.35076,461.76884,461.76884,461.76884,461.76884,461.76884,440.37248,440.37248,440.37248,440.37248,440.37248,586.26246,586.26246,586.26246,586.26246,586.26246,503.84774,503.84774,503.84774,503.84774,503.84774,477.86344,477.86344,477.86344,477.86344,477.86344,437.5037,437.5037,437.5037,437.5037,437.5037,425.8591,425.8591,425.8591,425.8591,425.8591,437.33342,437.33342,437.33342,437.33342,437.33342,452.34456,452.34456,452.34456,452.34456,452.34456,428.60112,428.60112,428.60112,428.60112,428.60112,359.44502,359.44502,359.44502,359.44502,359.44502,268.49744,268.49744,268.49744,268.49744,268.49744,55.60431333,55.60431333,55.60431333,55.60431333,55.60431333,55.60431333,55.60431333,55.60431333,55.60431333,55.60431333,55.60431333,55.60431333,55.60431333,55.60431333,55.60431333,4192
2030,1115,22071,4196.793,4331.81265,4331.81265,4331.81265,4331.81265,4439.87428,4439.87428,4439.87428,4439.87428,4439.87428,4629.05788,4629.05788,4629.05788,4629.05788,4629.05788,4426.57908,4426.57908,4426.57908,4426.57908,4426.57908,5406.98092,5406.98092,5406.98092,5406.98092,5406.98092,4446.86344,4446.86344,4446.86344,4446.86344,4446.86344,3861.29144,3861.29144,3861.29144,3861.29144,3861.29144,4868.6157,4868.6157,4868.6157,4868.6157,4868.6157,6416.98078,6416.98078,6416.98078,6416.98078,6416.98078,6170.92884,6170.92884,6170.92884,6170.92884,6170.92884,4642.89788,4642.89788,4642.89788,4642.89788,4642.89788,3823.15256,3823.15256,3823.15256,3823.15256,3823.15256,3599.56618,3599.56618,3599.56618,3599.56618,3599.56618,3378.2151,3378.2151,3378.2151,3378.2151,3378.2151,2976.40056,2976.40056,2976.40056,2976.40056,2976.40056,2263.44446,2263.44446,2263.44446,2263.44446,2263.44446,1318.35386,1318.35386,1318.35386,1318.35386,1318.35386,337.4824667,337.4824667,337.4824667,337.4824667,337.4824667,337.4824667,337.4824667,337.4824667,337.4824667,337.4824667,337.4824667,337.4824667,337.4824667,337.4824667,337.4824667,4231
2030,1116,22073,2381.4506,2350.7788,2350.7788,2350.7788,2350.7788,2451.42726,2451.42726,2451.42726,2451.42726,2451.42726,2537.92806,2537.92806,2537.92806,2537.92806,2537.92806,2298.91076,2298.91076,2298.91076,2298.91076,2298.91076,2391.66854,2391.66854,2391.66854,2391.66854,2391.66854,2044.06802,2044.06802,2044.06802,2044.06802,2044.06802,1892.79614,1892.79614,1892.79614,1892.79614,1892.79614,2124.45482,2124.45482,2124.45482,2124.45482,2124.45482,2372.57486,2372.57486,2372.57486,2372.57486,2372.57486,2193.91356,2193.91356,2193.91356,2193.91356,2193.91356,2041.5136,2041.5136,2041.5136,2041.5136,2041.5136,1767.21222,1767.21222,1767.21222,1767.21222,1767.21222,1710.91862,1710.91862,1710.91862,1710.91862,1710.91862,1700.86608,1700.86608,1700.86608,1700.86608,1700.86608,1610.14162,1610.14162,1610.14162,1610.14162,1610.14162,1250.10488,1250.10488,1250.10488,1250.10488,1250.10488,779.7165,779.7165,779.7165,779.7165,779.7165,197.63178,197.63178,197.63178,197.63178,197.63178,197.63178,197.63178,197.63178,197.63178,197.63178,197.63178,197.63178,197.63178,197.63178,197.63178,4193
2030,1117,22075,320.3002,309.492775,309.492775,309.492775,309.492775,321.3114,321.3114,321.3114,321.3114,321.3114,321.93396,321.93396,321.93396,321.93396,321.93396,309.65436,309.65436,309.65436,309.65436,309.65436,291.69004,291.69004,291.69004,291.69004,291.69004,309.4838,309.4838,309.4838,309.4838,309.4838,306.48914,306.48914,306.48914,306.48914,306.48914,300.21516,300.21516,300.21516,300.21516,300.21516,317.92404,317.92404,317.92404,317.92404,317.92404,323.61106,323.61106,323.61106,323.61106,323.61106,299.31624,299.31624,299.31624,299.31624,299.31624,307.706,307.706,307.706,307.706,307.706,296.75764,296.75764,296.75764,296.75764,296.75764,292.4716,292.4716,292.4716,292.4716,292.4716,235.78034,235.78034,235.78034,235.78034,235.78034,184.50036,184.50036,184.50036,184.50036,184.50036,114.79218,114.79218,114.79218,114.79218,114.79218,27.37512,27.37512,27.37512,27.37512,27.37512,27.37512,27.37512,27.37512,27.37512,27.37512,27.37512,27.37512,27.37512,27.37512,27.37512,4205
2030,1118,22077,265.0737,264.437775,264.437775,264.437775,264.437775,274.72626,274.72626,274.72626,274.72626,274.72626,277.4558,277.4558,277.4558,277.4558,277.4558,238.26902,238.26902,238.26902,238.26902,238.26902,194.40628,194.40628,194.40628,194.40628,194.40628,246.11182,246.11182,246.11182,246.11182,246.11182,260.298,260.298,260.298,260.298,260.298,276.20636,276.20636,276.20636,276.20636,276.20636,268.0529,268.0529,268.0529,268.0529,268.0529,270.32524,270.32524,270.32524,270.32524,270.32524,255.26026,255.26026,255.26026,255.26026,255.26026,236.971,236.971,236.971,236.971,236.971,271.4693,271.4693,271.4693,271.4693,271.4693,324.41136,324.41136,324.41136,324.41136,324.41136,313.03604,313.03604,313.03604,313.03604,313.03604,267.25868,267.25868,267.25868,267.25868,267.25868,202.58592,202.58592,202.58592,202.58592,202.58592,43.65254,43.65254,43.65254,43.65254,43.65254,43.65254,43.65254,43.65254,43.65254,43.65254,43.65254,43.65254,43.65254,43.65254,43.65254,4232
2030,1119,22079,1775.7537,1799.173425,1799.173425,1799.173425,1799.173425,1900.82788,1900.82788,1900.82788,1900.82788,1900.82788,1984.14188,1984.14188,1984.14188,1984.14188,1984.14188,1819.55224,1819.55224,1819.55224,1819.55224,1819.55224,1568.03462,1568.03462,1568.03462,1568.03462,1568.03462,1555.23248,1555.23248,1555.23248,1555.23248,1555.23248,1550.4223,1550.4223,1550.4223,1550.4223,1550.4223,1719.9163,1719.9163,1719.9163,1719.9163,1719.9163,1766.3285,1766.3285,1766.3285,1766.3285,1766.3285,1825.60256,1825.60256,1825.60256,1825.60256,1825.60256,1657.94642,1657.94642,1657.94642,1657.94642,1657.94642,1476.331,1476.331,1476.331,1476.331,1476.331,1488.13698,1488.13698,1488.13698,1488.13698,1488.13698,1681.04052,1681.04052,1681.04052,1681.04052,1681.04052,1490.90718,1490.90718,1490.90718,1490.90718,1490.90718,1150.17768,1150.17768,1150.17768,1150.17768,1150.17768,739.68656,739.68656,739.68656,739.68656,739.68656,181.7082867,181.7082867,181.7082867,181.7082867,181.7082867,181.7082867,181.7082867,181.7082867,181.7082867,181.7082867,181.7082867,181.7082867,181.7082867,181.7082867,181.7082867,4194
2030,1120,22081,121.2423,122.301625,122.301625,122.301625,122.301625,115.5604,115.5604,115.5604,115.5604,115.5604,116.63762,116.63762,116.63762,116.63762,116.63762,116.69964,116.69964,116.69964,116.69964,116.69964,114.98156,114.98156,114.98156,114.98156,114.98156,115.54002,115.54002,115.54002,115.54002,115.54002,111.5627,111.5627,111.5627,111.5627,111.5627,106.24858,106.24858,106.24858,106.24858,106.24858,102.50614,102.50614,102.50614,102.50614,102.50614,97.25266,97.25266,97.25266,97.25266,97.25266,81.19646,81.19646,81.19646,81.19646,81.19646,81.16522,81.16522,81.16522,81.16522,81.16522,88.53716,88.53716,88.53716,88.53716,88.53716,98.09418,98.09418,98.09418,98.09418,98.09418,109.67454,109.67454,109.67454,109.67454,109.67454,82.82144,82.82144,82.82144,82.82144,82.82144,59.60988,59.60988,59.60988,59.60988,59.60988,10.84218,10.84218,10.84218,10.84218,10.84218,10.84218,10.84218,10.84218,10.84218,10.84218,10.84218,10.84218,10.84218,10.84218,10.84218,4233
2030,1121,22083,251.7344,270.6186,270.6186,270.6186,270.6186,273.2509,273.2509,273.2509,273.2509,273.2509,285.73586,285.73586,285.73586,285.73586,285.73586,242.12454,242.12454,242.12454,242.12454,242.12454,227.10708,227.10708,227.10708,227.10708,227.10708,226.30104,226.30104,226.30104,226.30104,226.30104,242.64764,242.64764,242.64764,242.64764,242.64764,257.69976,257.69976,257.69976,257.69976,257.69976,268.13006,268.13006,268.13006,268.13006,268.13006,250.76528,250.76528,250.76528,250.76528,250.76528,275.1066,275.1066,275.1066,275.1066,275.1066,239.31614,239.31614,239.31614,239.31614,239.31614,229.48978,229.48978,229.48978,229.48978,229.48978,247.11954,247.11954,247.11954,247.11954,247.11954,255.35338,255.35338,255.35338,255.35338,255.35338,195.30438,195.30438,195.30438,195.30438,195.30438,138.0582,138.0582,138.0582,138.0582,138.0582,23.69158667,23.69158667,23.69158667,23.69158667,23.69158667,23.69158667,23.69158667,23.69158667,23.69158667,23.69158667,23.69158667,23.69158667,23.69158667,23.69158667,23.69158667,4195
2030,1122,22085,335.9754,330.0577,330.0577,330.0577,330.0577,329.70984,329.70984,329.70984,329.70984,329.70984,341.39656,341.39656,341.39656,341.39656,341.39656,317.4057,317.4057,317.4057,317.4057,317.4057,281.5596,281.5596,281.5596,281.5596,281.5596,299.11112,299.11112,299.11112,299.11112,299.11112,283.4252,283.4252,283.4252,283.4252,283.4252,276.88496,276.88496,276.88496,276.88496,276.88496,279.22624,279.22624,279.22624,279.22624,279.22624,289.53908,289.53908,289.53908,289.53908,289.53908,275.14178,275.14178,275.14178,275.14178,275.14178,277.56232,277.56232,277.56232,277.56232,277.56232,312.83006,312.83006,312.83006,312.83006,312.83006,355.82244,355.82244,355.82244,355.82244,355.82244,280.16964,280.16964,280.16964,280.16964,280.16964,228.618,228.618,228.618,228.618,228.618,184.07794,184.07794,184.07794,184.07794,184.07794,37.3227,37.3227,37.3227,37.3227,37.3227,37.3227,37.3227,37.3227,37.3227,37.3227,37.3227,37.3227,37.3227,37.3227,37.3227,4234
2030,1123,22087,696.6935,690.779925,690.779925,690.779925,690.779925,689.68578,689.68578,689.68578,689.68578,689.68578,690.55806,690.55806,690.55806,690.55806,690.55806,632.6677,632.6677,632.6677,632.6677,632.6677,605.486,605.486,605.486,605.486,605.486,612.14176,612.14176,612.14176,612.14176,612.14176,545.97362,545.97362,545.97362,545.97362,545.97362,553.75936,553.75936,553.75936,553.75936,553.75936,720.91632,720.91632,720.91632,720.91632,720.91632,712.92826,712.92826,712.92826,712.92826,712.92826,514.43604,514.43604,514.43604,514.43604,514.43604,446.19636,446.19636,446.19636,446.19636,446.19636,417.725,417.725,417.725,417.725,417.725,429.75924,429.75924,429.75924,429.75924,429.75924,351.18894,351.18894,351.18894,351.18894,351.18894,256.57004,256.57004,256.57004,256.57004,256.57004,166.0752,166.0752,166.0752,166.0752,166.0752,18.27329333,18.27329333,18.27329333,18.27329333,18.27329333,18.27329333,18.27329333,18.27329333,18.27329333,18.27329333,18.27329333,18.27329333,18.27329333,18.27329333,18.27329333,4196
2030,1124,22089,798.5063,810.3101,810.3101,810.3101,810.3101,860.28334,860.28334,860.28334,860.28334,860.28334,898.40546,898.40546,898.40546,898.40546,898.40546,719.67524,719.67524,719.67524,719.67524,719.67524,621.5683,621.5683,621.5683,621.5683,621.5683,684.30232,684.30232,684.30232,684.30232,684.30232,781.04254,781.04254,781.04254,781.04254,781.04254,840.35584,840.35584,840.35584,840.35584,840.35584,810.72982,810.72982,810.72982,810.72982,810.72982,813.18042,813.18042,813.18042,813.18042,813.18042,771.1621,771.1621,771.1621,771.1621,771.1621,683.98414,683.98414,683.98414,683.98414,683.98414,725.96176,725.96176,725.96176,725.96176,725.96176,781.98532,781.98532,781.98532,781.98532,781.98532,715.87758,715.87758,715.87758,715.87758,715.87758,533.5366,533.5366,533.5366,533.5366,533.5366,337.25948,337.25948,337.25948,337.25948,337.25948,63.26929333,63.26929333,63.26929333,63.26929333,63.26929333,63.26929333,63.26929333,63.26929333,63.26929333,63.26929333,63.26929333,63.26929333,63.26929333,63.26929333,63.26929333,4197
2030,1125,22091,178.6447,165.02905,165.02905,165.02905,165.02905,161.86598,161.86598,161.86598,161.86598,161.86598,160.13938,160.13938,160.13938,160.13938,160.13938,117.6771,117.6771,117.6771,117.6771,117.6771,135.0871,135.0871,135.0871,135.0871,135.0871,141.98462,141.98462,141.98462,141.98462,141.98462,130.00596,130.00596,130.00596,130.00596,130.00596,142.92302,142.92302,142.92302,142.92302,142.92302,145.6486,145.6486,145.6486,145.6486,145.6486,127.13282,127.13282,127.13282,127.13282,127.13282,103.90026,103.90026,103.90026,103.90026,103.90026,91.2647,91.2647,91.2647,91.2647,91.2647,105.23862,105.23862,105.23862,105.23862,105.23862,124.79492,124.79492,124.79492,124.79492,124.79492,129.4586,129.4586,129.4586,129.4586,129.4586,107.12222,107.12222,107.12222,107.12222,107.12222,85.2339,85.2339,85.2339,85.2339,85.2339,15.80648,15.80648,15.80648,15.80648,15.80648,15.80648,15.80648,15.80648,15.80648,15.80648,15.80648,15.80648,15.80648,15.80648,15.80648,4235
2030,1126,22093,268.2804,290.27325,290.27325,290.27325,290.27325,300.51512,300.51512,300.51512,300.51512,300.51512,306.38824,306.38824,306.38824,306.38824,306.38824,270.71896,270.71896,270.71896,270.71896,270.71896,227.20544,227.20544,227.20544,227.20544,227.20544,227.45736,227.45736,227.45736,227.45736,227.45736,240.34504,240.34504,240.34504,240.34504,240.34504,269.20772,269.20772,269.20772,269.20772,269.20772,330.4193,330.4193,330.4193,330.4193,330.4193,304.88542,304.88542,304.88542,304.88542,304.88542,271.536,271.536,271.536,271.536,271.536,207.86682,207.86682,207.86682,207.86682,207.86682,273.30302,273.30302,273.30302,273.30302,273.30302,292.10788,292.10788,292.10788,292.10788,292.10788,290.08946,290.08946,290.08946,290.08946,290.08946,227.41742,227.41742,227.41742,227.41742,227.41742,152.24896,152.24896,152.24896,152.24896,152.24896,24.66006,24.66006,24.66006,24.66006,24.66006,24.66006,24.66006,24.66006,24.66006,24.66006,24.66006,24.66006,24.66006,24.66006,24.66006,4198
2030,1127,22095,650.1933,668.699825,668.699825,668.699825,668.699825,669.71616,669.71616,669.71616,669.71616,669.71616,662.15284,662.15284,662.15284,662.15284,662.15284,605.30976,605.30976,605.30976,605.30976,605.30976,522.09712,522.09712,522.09712,522.09712,522.09712,605.06404,605.06404,605.06404,605.06404,605.06404,636.62012,636.62012,636.62012,636.62012,636.62012,694.3345,694.3345,694.3345,694.3345,694.3345,716.1925,716.1925,716.1925,716.1925,716.1925,670.68744,670.68744,670.68744,670.68744,670.68744,599.33356,599.33356,599.33356,599.33356,599.33356,561.18654,561.18654,561.18654,561.18654,561.18654,576.0302,576.0302,576.0302,576.0302,576.0302,607.02906,607.02906,607.02906,607.02906,607.02906,568.60412,568.60412,568.60412,568.60412,568.60412,433.32296,433.32296,433.32296,433.32296,433.32296,303.9627,303.9627,303.9627,303.9627,303.9627,57.86365333,57.86365333,57.86365333,57.86365333,57.86365333,57.86365333,57.86365333,57.86365333,57.86365333,57.86365333,57.86365333,57.86365333,57.86365333,57.86365333,57.86365333,4199
2030,1128,22097,1199.6907,1246.24805,1246.24805,1246.24805,1246.24805,1280.53426,1280.53426,1280.53426,1280.53426,1280.53426,1331.3111,1331.3111,1331.3111,1331.3111,1331.3111,1207.62836,1207.62836,1207.62836,1207.62836,1207.62836,917.63404,917.63404,917.63404,917.63404,917.63404,871.99902,871.99902,871.99902,871.99902,871.99902,875.53588,875.53588,875.53588,875.53588,875.53588,981.15676,981.15676,981.15676,981.15676,981.15676,1060.40938,1060.40938,1060.40938,1060.40938,1060.40938,1054.04026,1054.04026,1054.04026,1054.04026,1054.04026,938.96616,938.96616,938.96616,938.96616,938.96616,857.66552,857.66552,857.66552,857.66552,857.66552,927.1763,927.1763,927.1763,927.1763,927.1763,1023.07766,1023.07766,1023.07766,1023.07766,1023.07766,944.80638,944.80638,944.80638,944.80638,944.80638,691.26722,691.26722,691.26722,691.26722,691.26722,460.7083,460.7083,460.7083,460.7083,460.7083,110.1199,110.1199,110.1199,110.1199,110.1199,110.1199,110.1199,110.1199,110.1199,110.1199,110.1199,110.1199,110.1199,110.1199,110.1199,4236
2030,1129,22099,788.7414,802.361725,802.361725,802.361725,802.361725,834.97846,834.97846,834.97846,834.97846,834.97846,854.52686,854.52686,854.52686,854.52686,854.52686,754.09572,754.09572,754.09572,754.09572,754.09572,684.71326,684.71326,684.71326,684.71326,684.71326,692.70068,692.70068,692.70068,692.70068,692.70068,721.23906,721.23906,721.23906,721.23906,721.23906,756.67102,756.67102,756.67102,756.67102,756.67102,841.91114,841.91114,841.91114,841.91114,841.91114,819.05252,819.05252,819.05252,819.05252,819.05252,739.98448,739.98448,739.98448,739.98448,739.98448,712.26854,712.26854,712.26854,712.26854,712.26854,725.79804,725.79804,725.79804,725.79804,725.79804,788.34078,788.34078,788.34078,788.34078,788.34078,747.42238,747.42238,747.42238,747.42238,747.42238,539.28818,539.28818,539.28818,539.28818,539.28818,360.8823,360.8823,360.8823,360.8823,360.8823,69.32433333,69.32433333,69.32433333,69.32433333,69.32433333,69.32433333,69.32433333,69.32433333,69.32433333,69.32433333,69.32433333,69.32433333,69.32433333,69.32433333,69.32433333,4237
2030,1130,22101,693.9433,713.10015,713.10015,713.10015,713.10015,737.1462,737.1462,737.1462,737.1462,737.1462,761.86818,761.86818,761.86818,761.86818,761.86818,650.65906,650.65906,650.65906,650.65906,650.65906,527.17004,527.17004,527.17004,527.17004,527.17004,506.9093,506.9093,506.9093,506.9093,506.9093,534.23978,534.23978,534.23978,534.23978,534.23978,648.34426,648.34426,648.34426,648.34426,648.34426,695.7878,695.7878,695.7878,695.7878,695.7878,648.17062,648.17062,648.17062,648.17062,648.17062,586.00386,586.00386,586.00386,586.00386,586.00386,578.70402,578.70402,578.70402,578.70402,578.70402,603.46274,603.46274,603.46274,603.46274,603.46274,672.08002,672.08002,672.08002,672.08002,672.08002,635.22464,635.22464,635.22464,635.22464,635.22464,426.85164,426.85164,426.85164,426.85164,426.85164,322.36802,322.36802,322.36802,322.36802,322.36802,67.84694667,67.84694667,67.84694667,67.84694667,67.84694667,67.84694667,67.84694667,67.84694667,67.84694667,67.84694667,67.84694667,67.84694667,67.84694667,67.84694667,67.84694667,4200
2030,1131,22103,3429.5038,3600.544025,3600.544025,3600.544025,3600.544025,3777.22474,3777.22474,3777.22474,3777.22474,3777.22474,3912.40972,3912.40972,3912.40972,3912.40972,3912.40972,3294.70474,3294.70474,3294.70474,3294.70474,3294.70474,2827.65284,2827.65284,2827.65284,2827.65284,2827.65284,3553.13362,3553.13362,3553.13362,3553.13362,3553.13362,3845.90846,3845.90846,3845.90846,3845.90846,3845.90846,4070.79888,4070.79888,4070.79888,4070.79888,4070.79888,3664.53974,3664.53974,3664.53974,3664.53974,3664.53974,3824.03384,3824.03384,3824.03384,3824.03384,3824.03384,3759.34142,3759.34142,3759.34142,3759.34142,3759.34142,3617.47168,3617.47168,3617.47168,3617.47168,3617.47168,3689.30952,3689.30952,3689.30952,3689.30952,3689.30952,3753.89662,3753.89662,3753.89662,3753.89662,3753.89662,3684.25154,3684.25154,3684.25154,3684.25154,3684.25154,3134.9447,3134.9447,3134.9447,3134.9447,3134.9447,2333.89764,2333.89764,2333.89764,2333.89764,2333.89764,601.50428,601.50428,601.50428,601.50428,601.50428,601.50428,601.50428,601.50428,601.50428,601.50428,601.50428,601.50428,601.50428,601.50428,601.50428,4238
2030,1132,22105,2082.2248,2151.71995,2151.71995,2151.71995,2151.71995,2176.85968,2176.85968,2176.85968,2176.85968,2176.85968,2178.53382,2178.53382,2178.53382,2178.53382,2178.53382,2254.21964,2254.21964,2254.21964,2254.21964,2254.21964,2073.95388,2073.95388,2073.95388,2073.95388,2073.95388,1846.72124,1846.72124,1846.72124,1846.72124,1846.72124,1874.82304,1874.82304,1874.82304,1874.82304,1874.82304,1885.28692,1885.28692,1885.28692,1885.28692,1885.28692,2183.61032,2183.61032,2183.61032,2183.61032,2183.61032,1994.16338,1994.16338,1994.16338,1994.16338,1994.16338,1793.5349,1793.5349,1793.5349,1793.5349,1793.5349,1502.0519,1502.0519,1502.0519,1502.0519,1502.0519,1515.74632,1515.74632,1515.74632,1515.74632,1515.74632,1518.6099,1518.6099,1518.6099,1518.6099,1518.6099,1479.7271,1479.7271,1479.7271,1479.7271,1479.7271,1117.76724,1117.76724,1117.76724,1117.76724,1117.76724,744.34934,744.34934,744.34934,744.34934,744.34934,117.3872,117.3872,117.3872,117.3872,117.3872,117.3872,117.3872,117.3872,117.3872,117.3872,117.3872,117.3872,117.3872,117.3872,117.3872,4239
2030,1133,22107,60.0702,66.91565,66.91565,66.91565,66.91565,70.11044,70.11044,70.11044,70.11044,70.11044,66.23698,66.23698,66.23698,66.23698,66.23698,53.01282,53.01282,53.01282,53.01282,53.01282,57.71504,57.71504,57.71504,57.71504,57.71504,63.94742,63.94742,63.94742,63.94742,63.94742,56.06094,56.06094,56.06094,56.06094,56.06094,44.87276,44.87276,44.87276,44.87276,44.87276,41.20694,41.20694,41.20694,41.20694,41.20694,40.48272,40.48272,40.48272,40.48272,40.48272,36.0896,36.0896,36.0896,36.0896,36.0896,33.14088,33.14088,33.14088,33.14088,33.14088,32.60948,32.60948,32.60948,32.60948,32.60948,47.8363,47.8363,47.8363,47.8363,47.8363,51.54346,51.54346,51.54346,51.54346,51.54346,47.54874,47.54874,47.54874,47.54874,47.54874,35.78708,35.78708,35.78708,35.78708,35.78708,7.587026667,7.587026667,7.587026667,7.587026667,7.587026667,7.587026667,7.587026667,7.587026667,7.587026667,7.587026667,7.587026667,7.587026667,7.587026667,7.587026667,7.587026667,4240
2030,1134,22109,1796.073,1819.4723,1819.4723,1819.4723,1819.4723,1864.14634,1864.14634,1864.14634,1864.14634,1864.14634,1856.30182,1856.30182,1856.30182,1856.30182,1856.30182,1646.4027,1646.4027,1646.4027,1646.4027,1646.4027,1489.78088,1489.78088,1489.78088,1489.78088,1489.78088,1515.70908,1515.70908,1515.70908,1515.70908,1515.70908,1468.7775,1468.7775,1468.7775,1468.7775,1468.7775,1583.80598,1583.80598,1583.80598,1583.80598,1583.80598,1909.41116,1909.41116,1909.41116,1909.41116,1909.41116,1816.11022,1816.11022,1816.11022,1816.11022,1816.11022,1450.4837,1450.4837,1450.4837,1450.4837,1450.4837,1291.47646,1291.47646,1291.47646,1291.47646,1291.47646,1356.78616,1356.78616,1356.78616,1356.78616,1356.78616,1400.94934,1400.94934,1400.94934,1400.94934,1400.94934,1227.94442,1227.94442,1227.94442,1227.94442,1227.94442,887.8932,887.8932,887.8932,887.8932,887.8932,598.22766,598.22766,598.22766,598.22766,598.22766,140.6102333,140.6102333,140.6102333,140.6102333,140.6102333,140.6102333,140.6102333,140.6102333,140.6102333,140.6102333,140.6102333,140.6102333,140.6102333,140.6102333,140.6102333,4241
2030,1135,22111,275.6908,286.64675,286.64675,286.64675,286.64675,287.14356,287.14356,287.14356,287.14356,287.14356,287.5295,287.5295,287.5295,287.5295,287.5295,252.72972,252.72972,252.72972,252.72972,252.72972,255.41186,255.41186,255.41186,255.41186,255.41186,284.62462,284.62462,284.62462,284.62462,284.62462,270.55882,270.55882,270.55882,270.55882,270.55882,306.76654,306.76654,306.76654,306.76654,306.76654,305.2256,305.2256,305.2256,305.2256,305.2256,287.2064,287.2064,287.2064,287.2064,287.2064,276.09006,276.09006,276.09006,276.09006,276.09006,266.32638,266.32638,266.32638,266.32638,266.32638,285.44054,285.44054,285.44054,285.44054,285.44054,359.05574,359.05574,359.05574,359.05574,359.05574,346.88692,346.88692,346.88692,346.88692,346.88692,272.0914,272.0914,272.0914,272.0914,272.0914,181.02296,181.02296,181.02296,181.02296,181.02296,30.2438,30.2438,30.2438,30.2438,30.2438,30.2438,30.2438,30.2438,30.2438,30.2438,30.2438,30.2438,30.2438,30.2438,30.2438,4242
